sent_id,entity1,entity2,sent
TRAIN_SENT_ID_252021,苏蓉蓉,楚留香,桃花 故事 : 楚留香 与 苏蓉蓉 ( 11 张 )
TRAIN_SENT_ID_252022,苏蓉蓉,楚留香,该片 讲述 了 扶桑 国 郡主 离奇失踪 ， 楚留香 被 污为 绑架 郡主 的 主使 ， 他 的 朋友 苏蓉蓉 、 胡铁花 、 姬冰雁 等 人 联手 挫败 敌人 阴谋 的 故事 。
TRAIN_SENT_ID_252023,苏蓉蓉,楚留香,1979 年 主演 《 楚留香 》 中 “ 苏蓉蓉 ” 一角 而 走红 ， 被 评为 无线 电视台 “ 四大 花旦 ” 。
TRAIN_SENT_ID_252024,苏蓉蓉,楚留香,他 也 很 替 楚留香 欢喜 ， 因为 他 觉得 苏蓉蓉 实在 不错 。
TRAIN_SENT_ID_252025,苏蓉蓉,楚留香,与此同时 ， 楚留香 赶到 机关 处 与 苏蓉蓉 汇合 。
TRAIN_SENT_ID_252026,苏蓉蓉,楚留香,苏蓉蓉 自然 就 住 在 楚留香 隔壁 。
TRAIN_SENT_ID_252027,苏蓉蓉,楚留香,"电视剧 中 司空星儿 是 "" 神偷 "" 司空摘星 的 女儿 、 楚留香 的 红颜 知己 苏蓉蓉 的 义姐 。"
TRAIN_SENT_ID_252028,苏蓉蓉,楚留香,李红袖 ， 古龙 武侠小说 中 的 人物 ， 与 苏蓉蓉 、 宋甜儿 同为 盗帅 楚留香 的 三个 红颜 知己 之一 。
TRAIN_SENT_ID_252029,苏蓉蓉,楚留香,楚留香 瞪 著 她 ， 手掌 终 於 缓缓 松开 ， 身子 摇摇 欲 倒 ， 终 於 扑 地 坐 了 下去 ─ ─ 苏蓉蓉 竟死 了 。
TRAIN_SENT_ID_252030,苏蓉蓉,楚留香,出 得 武昌 城 ， 众人 行至 楚家 庄园 附近 的 时候 ， 苏蓉蓉 提议 回楚家 庄园 一趟 为 楚留香 和 胡铁花 缝制 新衣 ， 以免 二人 出门在外 ， 有失 大礼 。
TRAIN_SENT_ID_252031,苏蓉蓉,楚留香,苏蓉蓉 : 是 香帅 楚留香 的 红颜 知己 最 心爱 的 女人 。
TRAIN_SENT_ID_252032,苏蓉蓉,楚留香,在 《 楚留香 传奇 》 里 ， 他 有 苏蓉蓉 、 李红袖 和 宋甜儿 长伴 身边 ， 在 其他 故事 里 ， 他 有 石绣云 、 华真真 、 张洁洁 等 女子 陪伴 。
TRAIN_SENT_ID_252033,苏蓉蓉,楚留香,胡铁花 在 看见 苏蓉蓉 的 时候 发出 会心 的 一笑 ， 因为 他 知道 ， 风流倜傥 的 楚留香 只有 在 她 那里 才 能够 找到 幸福 。
TRAIN_SENT_ID_252034,苏蓉蓉,楚留香,在 《 楚留香 传奇 》 里 ， 他 有 苏蓉蓉 、 李红袖 和 宋甜儿 长伴 身边 ， 而且 他 似乎 对 苏蓉蓉 情有独钟 ， 她 姑母 也 称 他 是 苏蓉蓉 的 心上人 。
TRAIN_SENT_ID_252035,苏蓉蓉,楚留香,后 楚留香 赶往 沙漠 ， 将 马放 回 ， 黑珍珠 以为 楚留香 遇到 了 麻烦 ， 有 生命危险 ， 遂 和 苏蓉蓉 三人 又 一同 前往 中原 ， 找 楚留香 。
TRAIN_SENT_ID_252036,苏蓉蓉,楚留香,在 一次 决战 中 ， 苏蓉蓉 为 楚留香 而 死 ， 香帅 哀伤 内疚 ， 从此 消失 江湖 ， 因此 ， 江湖 上 盛传 楚留香 已经 死 了 。
TRAIN_SENT_ID_252037,苏蓉蓉,楚留香,自 最后 一战 中 苏蓉蓉 去世 后 ， 楚留香 就 十分 怀念 蓉蓉 。
TRAIN_SENT_ID_252038,苏蓉蓉,楚留香,2001 《 新 楚留香 》 ： 苏蓉蓉 （ 黎姿 饰 ） 、 水玲珑 （ 张咏棋 饰 ） 华视
TRAIN_SENT_ID_252039,苏蓉蓉,楚留香,《 楚留香 传奇 》 苏蓉蓉 （ 胡静 饰 ）
TRAIN_SENT_ID_252040,苏蓉蓉,楚留香,那 一年 楚留香 才 十余岁 ， 苏蓉蓉 、 宋甜儿 、 李红袖 也 才 是 少女 。
TRAIN_SENT_ID_252041,苏蓉蓉,楚留香,笑侠 楚留香 苏蓉蓉 : 剑神 一脉 弟子 ， 陪同 师兄 楚留香 一起 参加 与 少林 弟子 的 比武 。
TRAIN_SENT_ID_252042,苏蓉蓉,楚留香,楚留香 目光 凝注 著 苏蓉蓉 ， 指尖 已 不觉 在 发抖 ， 若 有人 说 楚留香 居然 也 发起 抖来 ， 天下 只怕 谁 也 不会 相信 的
TRAIN_SENT_ID_252043,苏蓉蓉,楚留香,吕静红 演出 作品 : 1984 年 TVB 苗侨伟 版 《 楚留香 之 蝙蝠 传奇 》 饰演 苏蓉蓉 合作 演员 ： 苗侨伟 ， 翁美玲
TRAIN_SENT_ID_252044,苏蓉蓉,楚留香,剧情简介 : 一次 决战 中 ， 苏蓉蓉 为 楚留香 而 死 ， 香帅 哀伤 内疚 ， 从此 消失 江湖 ， 因此 ， 江湖 上 盛传 楚留香 已经 死 了 。
TRAIN_SENT_ID_253175,西门吹雪,陆小凤,以 陆小凤 面目 出现 的 西门吹雪 骗过 沙 大户 、 大 眼 客栈 老板 和 宫素素 ， 使 其用 三张 拼凑 而成 的 藏宝图 找到 藏宝 山洞 。
TRAIN_SENT_ID_253176,西门吹雪,陆小凤,这 两个 人本 是 不相干 的 ， 但 有 一天 ， 叶 老板 跟 他 的 朋友 陆小凤 说 西门吹雪 在 酒里 掺 了 水 ， 喝 着 很 不爽 。
TRAIN_SENT_ID_253177,西门吹雪,陆小凤,7 建议 等级 30 队伍 陆小凤 沈浪 楚留香 西门吹雪 至少 15 把 小李飞刀
TRAIN_SENT_ID_253178,西门吹雪,陆小凤,陆小凤 却 有 花满楼 和 西门吹雪 。
TRAIN_SENT_ID_253179,西门吹雪,陆小凤,陆小凤 传奇 3 ： 决战 前后 内容 介绍 : 《 决战 前后 》 ： 西门吹雪 与 叶孤城 的 生死 决战
TRAIN_SENT_ID_253180,西门吹雪,陆小凤,为了 这 不 可能 完成 的 任务 ， 陆小凤 只得 请 好友 花满楼 和 剑 神 西门吹雪 出手 相助 ， 可是 沿途 之上 杀机 重重 … …
TRAIN_SENT_ID_253181,西门吹雪,陆小凤,陆小凤 ， 西门吹雪 ， 霍天青 ， 花满楼 ， 叶孤城 … …
TRAIN_SENT_ID_253182,西门吹雪,陆小凤,陆小凤 的 “ 灵犀 一指 ” 、 霍天青 的 “ 凤双飞 ” 、 西门吹雪 快如闪电 的 剑法 ， 在 先进 的 电脑 特技 合成 中 ， 让 观众 耳目一新 。
TRAIN_SENT_ID_253183,西门吹雪,陆小凤,不管 在 哪里 ， 花满楼 总能 准确 地 坐在 椅子 上 ， 他 的 感觉 和 嗅觉 之 灵敏 为 陆小凤 所 倚重 ， 他 甚至 还 能 感觉 到 西门吹雪 身上 的 杀气 。
TRAIN_SENT_ID_253184,西门吹雪,陆小凤,何润东 笑 言 ， “ 我 觉得 ‘ 西门吹雪 ’ 其实 就 像是 陆小凤 的 保镖 ， 不 ， 更 应该 是 ‘ 打手 ’ 。
TRAIN_SENT_ID_253185,西门吹雪,陆小凤,西门吹雪 输给 陆小凤 ， 陆小凤 奇怪 西门吹雪 剑法 退步 ， 去 万梅 山庄 一看 ， 才 知道 西门吹雪 退步 的 原因 是因为 娶妻生子 。
TRAIN_SENT_ID_253186,西门吹雪,陆小凤,"陆小凤 传奇 系列 剑神 一笑 内容简介 : 月 圆之夜 , 紫禁 之 颠 , 名 剑 陨落 , 叶孤城 惋败 西门吹雪 。"
TRAIN_SENT_ID_253187,西门吹雪,陆小凤,决战 前夕 ， 群雄 纷纷 为 之下 注 豪赌 ， 可是 西门吹雪 突然 失踪 ， 叶孤城 又 身负重伤 ， 陆小凤 不禁 为 朋友 忧心忡忡 。
TRAIN_SENT_ID_253188,西门吹雪,陆小凤,不甘 于 做 陆小凤 的 陪衬 ， 不甘 于 做 西门吹雪 的 陪衬 ， 不甘 于 做 任何 一个 顶尖人物 的 陪衬 ， 他 仿佛 就 像是 一个 独立 的 主角 。
TRAIN_SENT_ID_253189,西门吹雪,陆小凤,叶孤城 后 协助 南 王世子 政变 ， 企图 谋朝 篡位 ， 但 被 陆小凤 识破 ， 最终 死 于和 西门吹雪 的 决战 中 。
TRAIN_SENT_ID_253190,西门吹雪,陆小凤,演员 ： 张智霖 饰 陆小凤 ， 何润东 饰 西门吹雪 ， 张达明 饰 司空摘星 ， 张智尧 饰 花满楼 。
TRAIN_SENT_ID_253191,西门吹雪,陆小凤,《 陆小凤 传奇 》 耽美同 人 MV 《 天涯 倾情 》 西门吹雪 ： 阿册
TRAIN_SENT_ID_253192,西门吹雪,陆小凤,"陆小凤 、 西门吹雪 、 独孤求败 , 小 李飞 刀 等 绝世 高手 一同 出现 在 游戏 里 , 令 你 感受 一种 不同寻常 的 兴奋 . 什么 是 高手 ?"
TRAIN_SENT_ID_253193,西门吹雪,陆小凤,《 陆小凤 传奇 》 西门吹雪 （ 何润东 饰 ） 李燕 北 、 鹰眼 老七
TRAIN_SENT_ID_253194,西门吹雪,陆小凤,陆小凤 与 西门吹雪 电影 资料 : 陆小凤 与 西门吹雪 ( 1979 )
TRAIN_SENT_ID_253195,西门吹雪,陆小凤,1979 年 ： 《 陆小凤 与 西门吹雪 》
TRAIN_SENT_ID_253196,西门吹雪,陆小凤,东梅问雪 人物 介绍 : 东梅问雪 主要 人物 : 西门吹雪 ： 古龙 的 武侠小说 《 陆小凤 传奇 》 中 的 人物 之一 。
TRAIN_SENT_ID_253197,西门吹雪,陆小凤,陆小凤 调查 黄石 镇 的 同时 ， 西门吹雪 对 小舅子 柳 乘风 的 神秘 失踪 也 是 疑窦丛生 。
TRAIN_SENT_ID_253198,西门吹雪,陆小凤,原来 在 藏宝 处 的 陆小凤 竟然 是 西门吹雪 所扮 。
TRAIN_SENT_ID_253199,西门吹雪,陆小凤,★ 本书 登场 的 经典 人物 ： 陆小凤 、 花满楼 、 西门吹雪 、 大金鹏 王
TRAIN_SENT_ID_253200,西门吹雪,陆小凤,普天之下 ， 或许 只有 楚留香 、 西门吹雪 、 李寻欢 、 叶孤城 、 陆小凤 、 顾惜朝 这样 的 人才 配 和 他 做 朋友 或 对手 。
TRAIN_SENT_ID_253201,西门吹雪,陆小凤,《 古龙 文集 · 陆小凤 传奇 3 : 决战 前后 》 登场 的 经典 人物 ： 陆小凤 、 西门吹雪 、 叶孤城 、 老实 和尚
TRAIN_SENT_ID_253202,西门吹雪,陆小凤,陆小凤 与 檀香 剑客 打斗 ， 西门吹雪 忽然 冲出 ， 杀死 檀香 剑客 为 孙秀青 报仇 。
TRAIN_SENT_ID_253203,西门吹雪,陆小凤,到 万梅 山庄 后 ， 你 见到 了 西门吹雪 ， 他 告诉 你 陆小凤 已经 在 京城 定居 下来 。
TRAIN_SENT_ID_253204,西门吹雪,陆小凤,西门吹雪 要 吃 东西 休息 ， 与 花满楼 、 陆小凤 离去 。
TRAIN_SENT_ID_253205,西门吹雪,陆小凤,在 梦境 中 我 和 萧峰 杨过 令狐冲 陆小凤 在 一起 喝酒 而 西门吹雪 在 一边 耍帅 。
TRAIN_SENT_ID_253206,西门吹雪,陆小凤,为了 这 不 可能 完成 的 任务 ， 陆小凤 只得 请 好友 花满楼 和 剑 神 西门吹雪 出手 相助 ， 可 沿途 之上 杀机 重重 … …
TRAIN_SENT_ID_253207,西门吹雪,陆小凤,所以 西门吹雪 纵使 在 陆小凤 面前 也 是 一贯 的 冷淡 ， 但 每当 陆小凤 有求于 他 或是 陷于 危难 时 ， 西门 都 是 义不容辞 的 帮助 他 。
TRAIN_SENT_ID_253208,西门吹雪,陆小凤,2000 年 出演 《 陆小凤 之 决战 前后 》 中 的 西门吹雪 。
TRAIN_SENT_ID_253209,西门吹雪,陆小凤,"西门吹雪 的 反常 , 陆小凤 和 花满楼 所遇 的 又 是 一场 什么样 的 迷案 ?"
TRAIN_SENT_ID_253210,西门吹雪,陆小凤,"陆小凤 之青妤 内容简介 : 当 神雕侠侣 的 女儿 杨青 妤 穿越 到 陆小凤 的 世界 , 与 西门吹雪 结 相爱 ..."
TRAIN_SENT_ID_253211,西门吹雪,陆小凤,《 在 成为 西门吹雪 的 日子 里 》 陆小凤 篇 : 打造 闷骚 有 爱 的 西门 剑神 封面 之二 一个 平凡 女主 如何 走上 影帝 / 影后 道路 的 故事 。
TRAIN_SENT_ID_253212,西门吹雪,陆小凤,“ 其实 ， 我 是 想 杀 他 和 陆小凤 ， 还有 西门吹雪 。 ”
TRAIN_SENT_ID_253213,西门吹雪,陆小凤,剑神 西门吹雪 请 陆小凤 出手 相助 ， 陆小凤 奇怪 天下 难道 还有 西门吹雪 办 不了 的 事 ?
TRAIN_SENT_ID_253214,西门吹雪,陆小凤,导演 凌云 ， 演员 ： 卫子云 饰 陆小凤 ， 凌云 饰 西门吹雪 ， 李建平 饰 花满楼
TRAIN_SENT_ID_253215,西门吹雪,陆小凤,"一剑 西 来 西门吹雪 , 飞刀 又 见 飞刀 李寻欢 , 玩世不恭 陆小凤 。"
TRAIN_SENT_ID_253216,西门吹雪,陆小凤,（ 《 陆小凤 传奇 》 第一部 至 第三部 时 ， 可能 乃 谦逊 之词 ， 但 第四部 开始 ， 西门吹雪 剑术 突飞猛进 ， 这句 话 可能 会 成为事实 。
TRAIN_SENT_ID_253217,西门吹雪,陆小凤,幽冥 魔剑 剧情简介 : 陆小凤 因 被 西门吹雪 误解 而 遭 追杀 ， 被迫 遁入 幽灵 山庄 。
TRAIN_SENT_ID_253218,西门吹雪,陆小凤,不久 ， 陆小凤 造访 鱼龙混杂 的 大漠 边陲 小镇 ， 而 西门吹雪 让 他 找 的 人 — — 巴山 剑 派 大 师兄 柳 乘风 竟然 已经 被 人 一剑 封喉 。
TRAIN_SENT_ID_253219,西门吹雪,陆小凤,1 剧情 介绍 : 西门吹雪 ﹝ 黄元申 ﹞ 自 目睹 其 夫人 孙秀青 ﹝ 黄杏秀 ﹞ 与 陆小凤 ﹝ 刘松仁 ﹞ 同 在 一床 以后 ， 便 下决心 杀掉 凤 。
TRAIN_SENT_ID_253220,西门吹雪,陆小凤,剧中 “ 西门吹雪 ” 的 戏份 不如 在 《 陆小凤 之 决战 前后 》 多 ， 但 依然 是 一个 举足轻重 的 人物 。
TRAIN_SENT_ID_253221,西门吹雪,陆小凤,值得一提的是 ， 本篇 的 「 绝代 剑 痴 」 雪衣人 的 造型 、 性格 等 ， 实为 陆小凤 系列 「 剑神 」 西门吹雪 的 滥觞 。
TRAIN_SENT_ID_253222,西门吹雪,陆小凤,第一二 三章 激斗 位面 之 大侠 养成 系统 卷 四 陆小凤 传奇 : 陆小凤 、 西门吹雪 、 叶孤城 、 花满楼 … …
TRAIN_SENT_ID_253223,西门吹雪,陆小凤,封面 之一 笑点 烟波 《 在 成为 西门吹雪 的 日子 里 》 陆小凤 篇 : 打造 闷骚 有 爱 的 西门 剑神
TRAIN_SENT_ID_253224,西门吹雪,陆小凤,朋友 ： 李寻 欢 、 阿飞 、 沈浪 、 熊猫儿 、 陆小凤 、 西门吹雪 、 俞佩玉 、 傅红雪 、 小鱼儿 、 楚留香
TRAIN_SENT_ID_253225,西门吹雪,陆小凤,陆小凤 与 花满楼 来到 珠光宝气 阁 ， 见 西门吹雪 将 独孤 一鹤 杀死 ， 惊愕 万分 ， 西门吹雪 亦 奇怪 自己 能 杀死 武功 比己 高 之 前辈 。
TRAIN_SENT_ID_253226,西门吹雪,陆小凤,"花满楼 , 陆小凤 , 西门吹雪 , 司空摘星 ..."
TRAIN_SENT_ID_253227,西门吹雪,陆小凤,"由于 个人 西皮 问题 , 我 估计 陆小凤 不是 跟 玛丽 苏女主 就是 跟 西门吹雪 ( 捂脸 … …"
TRAIN_SENT_ID_253228,西门吹雪,陆小凤,李铭顺 人物 评价 : 李铭顺 在 电视剧 《 陆小凤 》 中 饰演 西门吹雪 ， 外表 冷漠 孤傲 ， 内心 却 真挚 细腻 ， 敢爱敢恨 。
TRAIN_SENT_ID_253229,西门吹雪,陆小凤,为保 武当 圣地 ， 陆小凤 制定 “ 鹰巢 ” 计划 ， 请 西门吹雪 相助 ， 骗得 幽灵 山庄 的 信任 。
TRAIN_SENT_ID_253230,西门吹雪,陆小凤,剧情 介绍 : 西门吹雪 ﹝ 黄元申 ﹞ 自 目睹 其 夫人 孙秀青 ﹝ 黄杏秀 ﹞ 与 陆小凤 ﹝ 刘松仁 ﹞ 同 在 一床 以后 ， 便 下决心 杀掉 凤 。
TRAIN_SENT_ID_253231,西门吹雪,陆小凤,在 《 凤舞 九天 》 中 陆小凤 向 西门吹雪 辞行 时 ， 这位 剑神 甚至 激动 得 热泪盈眶 。
TRAIN_SENT_ID_253232,西门吹雪,陆小凤,但终 被 陆小凤 识破 ， 并 粉碎 其 阴谋 ， 叶孤城 被 千军万马 包围 ， 自知 必 死 ， 但 仍 与 西门吹雪 按 约定 完成 比剑 。
TRAIN_SENT_ID_253233,西门吹雪,陆小凤,"据说 他 是 陆小凤 的 儿子 和 花满楼 的 女儿 , 他 还是 叶孤城 的 徒弟 , 并且 杀死 了 剑 神 西门吹雪 。"
TRAIN_SENT_ID_253234,西门吹雪,陆小凤,同年 ， 在 《 陆小凤 》 中 饰演 西门吹雪 ， 获得 纽约 国际 电视节 银牌奖 。
TRAIN_SENT_ID_253235,西门吹雪,陆小凤,西门吹雪 为了 承诺 刺杀 陆小凤 ， 老实 和尚 为 陆小凤 挨 了 一剑 。
TRAIN_SENT_ID_253236,西门吹雪,陆小凤,其实 西门吹雪 对 他 的 知己 陆小凤 和 妻子 孙秀青 一直 都 是 抱 著 一种 “ 道 是 无情 还有 情 ” 的 态度 。
TRAIN_SENT_ID_253237,西门吹雪,陆小凤,西门吹雪 人物 分析 : 整部 《 陆小凤 》 系列 ， 每次 看到 “ 白衣 如雪 ” 、 “ 背着 形式 奇古 的 乌鞘 长剑 ” 的 描写 我 就 会 很 激动 。
TRAIN_SENT_ID_253238,西门吹雪,陆小凤,2000 年 出演 《 陆小凤 之 决战 前后 》 中 饰演 西门吹雪 。
TRAIN_SENT_ID_253239,西门吹雪,陆小凤,导演 ： 剧照 黄元申 陆小凤 与 西门吹雪 演员表 : 编剧 ： 黄百鸣 、 黎 伟民
TRAIN_SENT_ID_253240,西门吹雪,陆小凤,有 陆小凤 和 西门吹雪 护驾 ， 皇上 安然无恙 。
TRAIN_SENT_ID_253241,西门吹雪,陆小凤,姓名 来源 ： 西门吹雪 （ 古龙 所著 小说 《 陆小凤 传奇 》 中 的 剑 神 西门吹雪 ）
TRAIN_SENT_ID_253242,西门吹雪,陆小凤,与 西门吹雪 决战 紫禁 之 巅 ， 花满楼 与 陆小凤 观战 ， 但 四大 侠客 的 形象 被 彻底 颠覆 和 重建 ， 正是 这种 反差 构成 了 电
TRAIN_SENT_ID_253243,西门吹雪,陆小凤,（ 西门吹雪 在 后来 和 陆小凤 对话 中 承认 只要 叶孤城 全力 发招 他 必死无疑 ） 。
TRAIN_SENT_ID_253244,西门吹雪,陆小凤,而 后世 论及 西门吹雪 挑战 陆小凤 灵犀 一指 之事 ， 也 没说出 胜负 ， 故而 这 是 个 不解之谜 。 ）
TRAIN_SENT_ID_253245,西门吹雪,陆小凤,这 两名 少年 中 ， 一个 机灵 跳脱 却 又 懂得 花草 ， 极合 陆小凤 与 花满楼 眼缘 ， 一个 白衣 长剑 清若 霜雪 ， 深得 西门吹雪 与 叶孤城 之心 。
TRAIN_SENT_ID_253246,西门吹雪,陆小凤,有趣 的 是 ， 在 陆小凤 系列 中 ， 古龙 偏偏 塑造出 了 一个 绝顶 人物 — — 西门吹雪 。
TRAIN_SENT_ID_253247,西门吹雪,陆小凤,陆小凤 传奇 之剑神 一笑 剧情简介 : 月 圆之夜 ， 紫禁 之 颠 ， 名 剑 陨落 ， 叶孤城 惜败 西门吹雪 。
TRAIN_SENT_ID_253248,西门吹雪,陆小凤,闫达 也 闫 大爷 对 西门吹雪 : 《 陆小凤 传奇 之 再战 紫禁 之 巅 》
TRAIN_SENT_ID_253249,西门吹雪,陆小凤,陆小凤 传奇 之 决战 前后 剧情简介 : 中秋 之夜 ， 西门吹雪 和 叶孤城 约定 的 决战 紫禁 之 颠 ， 因为 西门吹雪 陆小凤 传奇 之 决战 前后 ( 11 张 )
TRAIN_SENT_ID_253250,西门吹雪,陆小凤,陆小凤 之凤舞 九天 剧情简介 : 陆小凤 因 被 西门吹雪 误解 而 遭 追杀 ， 被迫 遁入 幽灵 山庄 。
TRAIN_SENT_ID_253251,西门吹雪,陆小凤,[ 1 - 2 ] 1979 年 自导 、 自演 《 着 错 草鞋 走 错路 》 、 《 新贴 错 门神 》 、 《 陆小凤 与 西门吹雪 》 等 影片 。
TRAIN_SENT_ID_253252,西门吹雪,陆小凤,《 陆小凤 传奇 》 中 三个 理想 人物 陆小凤 、 花满楼 和 西门吹雪 分别 代表 著 古龙 三种 不同 的 理想 象征 。
TRAIN_SENT_ID_253253,西门吹雪,陆小凤,"陆小凤 思来想去 , 事情 没 那么 简单 , 他 在 酒楼 连 喝 七日 的 酒 , 被 西门吹雪 知晓 , 赶来 相助 。"
TRAIN_SENT_ID_253254,西门吹雪,陆小凤,1979 年 的 电影 《 陆小凤 与 西门吹雪 》 根据 古龙 作品 改编 ， 剧中 角色 选用 TVB1976 版 《 陆小凤 》 的 阵容 。
TRAIN_SENT_ID_253255,西门吹雪,陆小凤,西门吹雪 被玉 罗刹 困住 ， 陆小凤 花满楼 和 老实 和尚 去 楼兰 救 他 。
TRAIN_SENT_ID_253256,西门吹雪,陆小凤,古龙 写 西门吹雪 很见 功力 ， 《 古龙 传奇 》 亦 云 ： “ 古龙 倾注 在 这个 人物 身上 的 心血 ， 甚至 比 ‘ 一号 人物 ’ 陆小凤 还要 多 。 ”
TRAIN_SENT_ID_253257,西门吹雪,陆小凤,该片 的 摄影 技术 ， 使 “ 西门吹雪 ” 和 “ 叶孤城 ” 的 决战 紫禁 之 颠成 了 陆小凤 系列 中 的 翘楚 。
TRAIN_SENT_ID_253258,西门吹雪,陆小凤,（ 注 ： 06 年 张智霖 版 电影 《 陆小凤 传奇 之金鹏 王朝 》 中其 死 在 西门吹雪 手上 ， 古龙 原著 小说 《 陆小凤 传奇 》 中是 被 霍休 所杀 ）
TRAIN_SENT_ID_253259,西门吹雪,陆小凤,西门吹雪 既 可 随 心爱 他 的 妻子 ， 同时 亦 敞开 心怀 与 陆小凤 建立 交心 的 友情 。
TRAIN_SENT_ID_253260,西门吹雪,陆小凤,在 万梅 山庄 ， 被 西门吹雪 所摄 ， 未能 一路 如猫 戏 老鼠 般 追逐 陆小凤 。
TRAIN_SENT_ID_253261,西门吹雪,陆小凤,4 月 ， 符涛 加盟 《 陆小凤 与 花满楼 》 剧组 饰演 西门吹雪 的 贴身 剑童 。
TRAIN_SENT_ID_253262,西门吹雪,陆小凤,该片 讲述 了 陆小凤 、 西门吹雪 和 宫九 之间 的 故事 。
TRAIN_SENT_ID_253263,西门吹雪,陆小凤,西门吹雪 撞破 自己 的 妻子 和 陆小凤 有染 ， 一路 追杀 陆小凤 。
TRAIN_SENT_ID_253264,西门吹雪,陆小凤,"陆小凤 之花 未满 楼 内容简介 : 自 决战 紫禁 之 巅 以后 , 西门吹雪 回 万梅 山庄 潜心 练剑 , 陆小凤 继续 在 江湖 行走 。"
TRAIN_SENT_ID_253265,西门吹雪,陆小凤,孤傲 的 剑 神 是 不 轻易 与 人 交心 的 ， 但 陆小凤 的 “ 童心 ” 正 与 西门吹雪 的 “ 痴 ” 产生共鸣 ， 只有 陆小凤 这种 坦然 赤诚 才能 赢得 剑神 的 友谊 。
TRAIN_SENT_ID_253266,西门吹雪,陆小凤,更 填补 了 陆小凤 与 西门吹雪 之间 的 空隙 ， 成为 二人 之间 的 一条 平衡 的 中间线 。
TRAIN_SENT_ID_253267,西门吹雪,陆小凤,陆小凤 与 西门吹雪 ( 1979 )
TRAIN_SENT_ID_253268,西门吹雪,陆小凤,陆小凤 和 西门吹雪 在 雪地 中 打斗 ， 陆小凤 不 小心 掉入 冰窟窿 中 。
TRAIN_SENT_ID_253269,西门吹雪,陆小凤,陆小凤 之 武当 之战 剧情简介 : 西门吹雪 ﹝ 黄元申 ﹞ 自 目睹 其 夫人 孙秀青 ﹝ 黄杏秀 ﹞ 与 陆小凤 ﹝ 刘松仁 ﹞ 同 在 一床 以后 ， 便 下决心 杀掉 凤 。
TRAIN_SENT_ID_253270,西门吹雪,陆小凤,（ 有时 还 偷学 一下 叶孤城 的 天外飞仙 ， 虽 只是 皮毛 ， 但 也 足以 御敌 ） 陆小凤 传奇 之 幽灵 山庄 西门吹雪 : 有 一种 人 ， 已能 接近 神 的 境界 。
TRAIN_SENT_ID_253271,西门吹雪,陆小凤,《 陆小凤 传奇 之 决战 前后 》 讲述 了 陆小凤 和 花满楼 、 司空摘星 等 好友 前往 京城 调查 剑客 西门吹雪 和 叶孤城 在 紫禁城 决斗 的 故事 。
TRAIN_SENT_ID_253272,西门吹雪,陆小凤,为保 武当 圣地 陆小凤 制定 “ 鹰巢 ” 计划 并 请 西门吹雪 相助 ， 骗得 幽灵 山庄 的 信任 。
TRAIN_SENT_ID_253273,西门吹雪,陆小凤,陆小凤 代表 世俗 生活 的 最高 理想 ， 花满楼 代表 人格 道德 上 的 完美 境界 ， 西门吹雪 则 代表 艺术 的 至 高 顶峰 。
